amfi_code,date,nav,daily_return
101207,2024-10-18,73.4416,-0.7528510635997687
101207,2024-10-21,72.7512,-0.9400666652142564
101207,2024-10-22,72.8728,0.16714500929193576
101207,2024-10-23,71.8754,-1.368686258796148
101207,2024-10-24,72.7123,1.1643761286893817
101207,2024-10-25,72.0395,-0.9252904941804863
101207,2024-10-28,73.2527,1.6840760971411628
101207,2024-10-29,74.46,1.6481303760816912
101207,2024-10-30,74.46,0.0
101207,2024-10-31,75.2092,1.0061778135912025
101207,2024-11-01,59.2162,-21.2646857033448
101207,2024-11-03,62.5026,5.549832647147235
101207,2024-11-04,57.2903,-8.339333083743716
101207,2024-11-06,66.8183,16.631087636126864
101207,2024-11-07,62.5929,-6.32371670635139
101207,2024-11-09,63.4791,1.4158155317935517
101207,2024-11-10,70.4244,10.941081395293883
101207,2024-11-11,75.1639,6.729911791935739
101207,2024-11-12,69.2445,-7.8753231271927016
101207,2024-11-13,75.513,9.052704546931523
101207,2024-11-14,75.6531,0.18553096817766068
101207,2024-11-15,76.5453,1.1793303909555686
101207,2024-11-18,76.7236,0.23293396198069694
101207,2024-11-19,78.2919,2.0440907360968374
101207,2024-11-20,78.5011,0.2672051642634843
101207,2024-11-21,80.3517,2.3574191953998014
101207,2024-11-22,79.1901,-1.445644584993211
101207,2024-11-25,79.1001,-0.11365056995761291
101207,2024-11-26,78.4328,-0.843614609842458
101207,2024-11-27,78.9833,0.7018747258799918
101207,2024-11-28,78.7061,-0.35096026628412824
101207,2024-11-29,78.4906,-0.27380342819680603
101207,2024-12-01,58.6979,-25.216650146641772
101207,2024-12-02,59.4213,1.2324120624417567
101207,2024-12-03,62.2909,4.82924473210784
101207,2024-12-04,58.5514,-6.003284588920687
101207,2024-12-06,66.309,13.249213511547108
101207,2024-12-07,61.5885,-7.118943129891864
101207,2024-12-08,57.6162,-6.449743052680301
101207,2024-12-09,63.9328,10.963236034309798
101207,2024-12-11,74.4552,16.458531458030933
101207,2024-12-12,68.8945,-7.4685179812827185
101207,2024-12-13,69.5458,0.9453584828977624
101207,2024-12-16,68.8738,-0.9662697100328077
101207,2024-12-17,70.659,2.5919870836225156
101207,2024-12-18,71.6717,1.433221528750761
101207,2024-12-19,70.046,-2.2682592989980654
101207,2024-12-20,69.794,-0.3597635839305724
101207,2024-12-23,71.5554,2.5237126400550425
101207,2024-12-24,70.8353,-1.0063531194011932
101207,2024-12-25,70.8382,0.004094003978227789
101207,2024-12-26,72.4853,2.3251578950340246
101207,2024-12-27,71.9336,-0.7611198408504882
101207,2024-12-30,73.281,1.8731163183825172
101207,2024-12-31,72.3014,-1.3367721510350594
101207,2025-01-01,69.1474,-4.362294506053821
101207,2025-01-04,71.9544,4.0594440282642585
101207,2025-01-05,71.7029,-0.3495269226065467
101207,2025-01-07,67.3627,-6.053032722525864
101207,2025-01-08,62.1854,-7.68570737218075
101207,2025-01-09,65.3954,5.161983359438049
101207,2025-01-10,61.2132,-6.395251042122219
101207,2025-01-12,67.4322,10.15957342533962
101207,2025-01-13,71.119,5.46741764320311
101207,2025-01-14,71.4292,0.4361703623504187
101207,2025-01-15,73.2104,2.4936580558091226
101207,2025-01-16,74.1142,1.2345240566913773
101207,2025-01-17,73.6265,-0.6580385405225986
101207,2025-01-20,72.0799,-2.100602364637727
101207,2025-01-21,72.8141,1.0185918681907102
101207,2025-01-22,71.8249,-1.3585280872797978
101207,2025-01-23,70.5614,-1.7591392400128525
101207,2025-01-24,72.1017,2.1829215406723668
101207,2025-01-27,73.163,1.4719486503092183
101207,2025-01-28,73.673,0.6970736574498204
101207,2025-01-29,72.3132,-1.8457236708156355
101207,2025-01-30,74.4448,2.9477329173650313
101207,2025-01-31,75.727,1.7223499828060485
101207,2025-02-01,70.5599,-6.8233258943309565
101207,2025-02-04,72.4714,2.709045789463982
101207,2025-02-05,73.4052,1.288508294306423
101207,2025-02-06,69.9104,-4.760970612436177
101207,2025-02-07,65.6091,-6.152589600402802
101207,2025-02-09,65.281,-0.5000830677451606
101207,2025-02-10,61.8167,-5.306750815704431
101207,2025-02-12,68.3822,10.6209163543185
101207,2025-02-13,76.9989,12.600793773818353
101207,2025-02-14,78.0266,1.334694391738056
101207,2025-02-17,78.9298,1.1575539623666753
101207,2025-02-18,78.9259,-0.004941099559352402
101207,2025-02-19,77.7936,-1.4346367922317027
101207,2025-02-20,77.8025,0.011440529812212219
101207,2025-02-21,76.449,-1.7396613219369472
101207,2025-02-24,76.4872,0.04996795249121444
101207,2025-02-25,77.4913,1.3127686724053067
101207,2025-02-26,79.6858,2.8319308102974228
101207,2025-02-27,78.4007,-1.6127089142607631
101207,2025-02-28,78.1603,-0.306629915294121
101207,2025-03-01,71.1111,-9.018900899817439
101207,2025-03-02,75.4314,6.075422824284815
101207,2025-03-03,77.5846,2.8545141678399055
101207,2025-03-04,71.9683,-7.238936593086764
101207,2025-03-06,71.9666,-0.00236215111375504
101207,2025-03-07,66.3498,-7.804731639399387
101207,2025-03-09,64.0349,-3.488932898064512
101207,2025-03-10,61.3588,-4.179127319633502
101207,2025-03-11,62.8531,2.435347497017526
101207,2025-03-12,67.1534,6.8418264174718635
101207,2025-03-13,73.4175,9.328045936616757
101207,2025-03-14,73.5569,0.18987298668573516
101207,2025-03-17,75.1994,2.232965228279049
101207,2025-03-18,75.7212,0.6938885150679308
101207,2025-03-19,76.3594,0.8428286926250417
101207,2025-03-20,75.8589,-0.655453028703723
101207,2025-03-21,75.1669,-0.912219924095925
101207,2025-03-24,73.6951,-1.9580427023064728
101207,2025-03-25,73.0645,-0.8556878272775292
101207,2025-03-26,72.806,-0.3537969875931468
101207,2025-03-27,73.2662,0.6320907617504146
101207,2025-03-28,73.2878,0.029481534459274705
101207,2025-03-31,72.9313,-0.4864383976596498
101207,2025-04-02,74.8871,2.681701820754623
101207,2025-04-03,77.9879,4.140633032925556
101207,2025-04-04,72.4336,-7.122002259324844
101207,2025-04-06,71.7516,-0.9415519869231948
101207,2025-04-07,65.159,-9.188087791770483
101207,2025-04-08,61.7833,-5.1807117972958565
101207,2025-04-09,65.6869,6.31821220297395
101207,2025-04-11,63.7219,-2.991464051431858
101207,2025-04-12,66.1193,3.762285807548116
101207,2025-04-14,73.3991,11.01009841302012
101207,2025-04-15,72.0051,-1.8992058485730823
101207,2025-04-16,71.9669,-0.053051797719883
101207,2025-04-17,71.8107,-0.21704422449765337
101207,2025-04-18,73.0561,1.7342819384855046
101207,2025-04-21,70.8299,-3.047247252453944
101207,2025-04-22,69.7202,-1.5667112335327138
101207,2025-04-23,71.7279,2.8796532425322985
101207,2025-04-24,69.0945,-3.671374737027022
101207,2025-04-25,70.0475,1.3792704194979466
101207,2025-04-28,69.3397,-1.0104571897641024
101207,2025-04-29,69.6792,0.48961850137800855
101207,2025-04-30,71.3102,2.3407272184525763
101207,2025-05-02,75.0452,5.237679883102286
101207,2025-05-03,76.2075,1.548799923246258
101207,2025-05-05,72.9019,-4.337630810615756
101207,2025-05-06,72.1391,-1.0463376125999457
101207,2025-05-08,60.3478,-16.345227484124425
101207,2025-05-09,65.5058,8.547121850340854
101207,2025-05-11,63.9255,-2.412458133478246
101207,2025-05-12,66.497,4.022651367607599
101207,2025-05-13,76.3919,14.880220160307989
101207,2025-05-14,74.5809,-2.3706701888551063
101207,2025-05-15,74.2458,-0.44931074846240593
101207,2025-05-16,74.6412,0.5325553768698033
101207,2025-05-19,74.42,-0.2963510768851485
101207,2025-05-20,74.5782,0.21257726417629463
101207,2025-05-21,74.991,0.5535129568694286
101207,2025-05-22,74.4366,-0.7392887146457583
101207,2025-05-23,74.275,-0.21709750311001974
101207,2025-05-26,72.97,-1.7569841804106479
101207,2025-05-27,72.4862,-0.6630121967932112
101207,2025-05-28,70.826,-2.2903669939933424
101207,2025-05-29,71.018,0.2710868889955753
101207,2025-05-30,70.8641,-0.21670562392633874
101207,2025-06-01,71.7411,1.2375801005022335
101207,2025-06-02,74.5469,3.91100777657436
101207,2025-06-03,75.1667,0.8314229028973941
101207,2025-06-05,72.5529,-3.4773377040631215
101207,2025-06-06,71.4796,-1.4793343891146837
101207,2025-06-08,60.8138,-14.92146010889821
101207,2025-06-10,61.9485,1.8658593937560308
101207,2025-06-11,62.2751,0.5272121197446245
101207,2025-06-13,72.2323,15.989055015567999
101207,2025-06-16,71.7079,-0.7259910040245177
101207,2025-06-17,70.2805,-1.990575654844151
101207,2025-06-18,68.6713,-2.289682059746301
101207,2025-06-19,70.3061,2.3806160652266595
101207,2025-06-20,71.4069,1.5657247379672556
101207,2025-06-23,72.2113,1.1265017806402433
101207,2025-06-24,71.7797,-0.5976903891772967
101207,2025-06-25,70.3499,-1.9919280799446049
101207,2025-06-26,70.099,-0.35664585166432783
101207,2025-06-27,70.0571,-0.05977260731251377
101207,2025-06-30,68.8798,-1.6804863461376551
101207,2025-07-01,70.5784,2.4660350349449356
101207,2025-07-02,77.2568,9.462385092322867
101207,2025-07-03,73.2541,-5.181032608132885
101207,2025-07-04,70.345,-3.9712452954851596
101207,2025-07-05,73.5217,4.515885990475499
101207,2025-07-07,65.5345,-10.86373138814799
101207,2025-07-08,60.2619,-8.045533268736316
101207,2025-07-10,61.9791,2.8495616633395393
101207,2025-07-11,62.3099,0.5337283051867425
101207,2025-07-14,66.2645,6.346664013262737
101207,2025-07-15,66.2072,-0.08647164016931663
101207,2025-07-16,65.626,-0.8778501431868424
101207,2025-07-17,66.705,1.6441654222411728
101207,2025-07-18,66.3199,-0.577318042125774
101207,2025-07-21,66.2871,-0.0494572518957459
101207,2025-07-22,64.8827,-2.1186626055446633
101207,2025-07-23,65.2203,0.5203235993569866
101207,2025-07-24,64.6526,-0.8704345119540768
101207,2025-07-25,64.2249,-0.6615356536318728
101207,2025-07-28,63.4367,-1.2272498672633247
101207,2025-07-29,63.3682,-0.10798165730563358
101207,2025-07-30,61.4508,-3.025807897336519
101207,2025-07-31,62.1689,1.1685771381332755
101207,2025-08-01,69.5216,11.826974580537875
101207,2025-08-04,70.7805,1.8108041241858608
101207,2025-08-05,73.0784,3.246515636368774
101207,2025-08-07,65.1821,-10.805244778210799
101207,2025-08-08,61.568,-5.544620378907716
101207,2025-08-09,62.32,1.2214137214137333
101207,2025-08-10,61.2118,-1.7782413350449389
101207,2025-08-12,65.7326,7.385504102150242
101207,2025-08-13,63.8634,-2.843642271871194
101207,2025-08-14,65.0134,1.8007184083528305
101207,2025-08-15,65.5461,0.8193695453552419
101207,2025-08-18,65.1391,-0.6209370198989705
101207,2025-08-19,65.3885,0.38287295955883316
101207,2025-08-20,64.5917,-1.2185628971455031
101207,2025-08-21,66.789,3.401830266117778
101207,2025-08-22,66.7412,-0.07156867148780943
101207,2025-08-25,66.8271,0.1287061065728512
101207,2025-08-26,67.2975,0.7039060500904526
101207,2025-08-27,66.2131,-1.6113525762472602
101207,2025-08-28,67.6645,2.192013362914591
101207,2025-08-29,66.6388,-1.515861345314018
101207,2025-09-01,70.8545,6.326194349237979
101207,2025-09-04,71.6805,1.1657692877657722
101207,2025-09-05,73.8335,3.0036062806481523
101207,2025-09-06,71.0767,-3.7338064699628193
101207,2025-09-07,65.8477,-7.3568412714715254
101207,2025-09-09,62.5712,-4.975876150571712
101207,2025-09-10,60.5352,-3.2538931649065295
101207,2025-09-12,66.6492,10.099908813384584
101207,2025-09-15,61.4914,-7.738727546617207
101207,2025-09-16,61.08,-0.6690366457748564
101207,2025-09-17,60.2012,-1.4387688277668564
101207,2025-09-18,59.2528,-1.5753838793911124
101207,2025-09-19,59.4506,0.3338238868036525
101207,2025-09-22,60.3548,1.5209266180660874
101207,2025-09-23,60.8482,0.8174991881341631
101207,2025-09-24,59.2663,-2.599748225913001
101207,2025-09-25,59.8959,1.062323782655561
101207,2025-09-26,60.6819,1.3122768002484353
101207,2025-09-29,62.0827,2.308431344437145
101207,2025-09-30,61.2143,-1.3987793700982687
101207,2025-10-01,71.1885,16.29390518228584
101207,2025-10-02,76.8563,7.961679203803995
101207,2025-10-03,71.676,-6.740241203388663
101207,2025-10-04,72.4465,1.0749762821586017
101207,2025-10-06,71.5032,-1.3020642819183692
101207,2025-10-07,66.2547,-7.340230926727765
101207,2025-10-09,63.1741,-4.649632403437032
101207,2025-10-10,61.7919,-2.1879219490265833
101207,2025-10-11,64.0868,3.713917196266814
101207,2025-10-12,65.9198,2.8601833762958995
101207,2025-10-13,60.8829,-7.640951580556976
101207,2025-10-14,59.8255,-1.736776664712092
101207,2025-10-15,60.2034,0.6316704415341379
101207,2025-10-16,60.2269,0.039034340253207844
101207,2025-10-17,59.0472,-1.9587592919443009
101207,2025-10-20,58.6173,-0.7280616185018074
101207,2025-10-21,57.9187,-1.1917983257502485
101207,2025-10-22,57.3864,-0.919046870872442
101207,2025-10-23,59.7665,4.147498361981228
101207,2025-10-24,59.5343,-0.3885119590405939
101207,2025-10-27,58.765,-1.2921962633305473
101207,2025-10-28,60.7192,3.325448821577459
101207,2025-10-29,61.6284,1.4973846822751158
101207,2025-10-30,62.3903,1.236280675792334
101207,2025-10-31,61.6309,-1.2171763879962216
101207,2025-11-02,75.6405,22.731454513888337
101207,2025-11-03,70.9963,-6.139832497141073
101207,2025-11-04,72.2855,1.8158692776947483
101207,2025-11-06,71.1921,-1.512613179683342
101207,2025-11-07,66.0708,-7.1936352488548465
101207,2025-11-08,62.0956,-6.016576157697518
101207,2025-11-09,62.8111,1.1522555543387991
101207,2025-11-11,64.3657,2.4750402397028637
101207,2025-11-12,66.2318,2.8992149545487678
101207,2025-11-13,63.8669,-3.5706412931552634
101207,2025-11-14,63.7625,-0.1634649560257273
101207,2025-11-17,63.0196,-1.1651048813958176
101207,2025-11-18,63.0337,0.022373991583579667
101207,2025-11-19,64.5386,2.3874530608230193
101207,2025-11-20,65.9617,2.205036985617892
101207,2025-11-21,65.2396,-1.0947261820116738
101207,2025-11-24,66.6219,2.118805142888669
101207,2025-11-25,67.4842,1.29431913529936
101207,2025-11-26,68.2202,1.0906256575613282
101207,2025-11-27,68.7458,0.770446290101745
101207,2025-11-28,67.805,-1.3685199677653026
101207,2025-12-02,77.6243,14.481675392670157
101207,2025-12-03,72.953,-6.0178320448622475
101207,2025-12-05,75.2886,3.201513303085557
101207,2025-12-06,71.258,-5.35353293858567
101207,2025-12-08,63.6702,-10.648348255634444
101207,2025-12-09,61.5378,-3.349133503585666
101207,2025-12-11,64.0411,4.06790622999198
101207,2025-12-12,66.633,4.047244660069849
101207,2025-12-15,66.1868,-0.6696381672744556
101207,2025-12-16,65.9951,-0.28963479122726676
101207,2025-12-17,65.3491,-0.9788605517682125
101207,2025-12-18,65.387,0.05799620805795325
101207,2025-12-19,64.4604,-1.4171012586599696
101207,2025-12-22,64.29,-0.2643483440996297
101207,2025-12-23,65.1092,1.2742261627002538
101207,2025-12-24,64.0098,-1.6885478549882427
101207,2025-12-25,63.5762,-0.6773962736955852
101207,2025-12-26,64.1532,0.9075723305262073
101207,2025-12-29,62.1423,-3.1345279736630483
101207,2025-12-30,64.0409,3.0552457826633406
101207,2025-12-31,65.1607,1.7485700544495941
101207,2026-01-01,63.6566,-2.3082931889927605
101207,2026-01-04,61.6463,-3.158038600867785
101207,2026-01-05,53.5983,-13.055122529657082
101207,2026-01-13,63.4137,18.312894252243073
101207,2026-01-14,64.2267,1.2820573472293706
101207,2026-01-15,64.8964,1.0427127658746427
101207,2026-01-16,66.1923,1.9968750192614682
101207,2026-01-19,65.1955,-1.50591534060609
101207,2026-01-20,66.5862,2.133122684847888
101207,2026-01-21,66.3672,-0.3288969786532481
101207,2026-01-22,66.7762,0.616268277100751
101207,2026-01-23,66.6701,-0.15888894546259857
101207,2026-01-26,64.7838,-2.8293042908290267
101207,2026-01-27,65.8254,1.6078093597473586
101207,2026-01-28,64.0168,-2.747571606097343
101207,2026-01-29,63.1048,-1.4246260356656437
101207,2026-01-30,62.7111,-0.6238828108162897
101207,2026-02-01,61.6355,-1.7151668524391983
101207,2026-02-02,60.8642,-1.251389215630605
101207,2026-02-03,58.9307,-3.176744293032674
101207,2026-02-04,59.6506,1.2216043590183023
101207,2026-02-13,57.1451,-4.200293039801773
101207,2026-02-16,56.0872,-1.8512523383457102
101207,2026-02-17,56.9355,1.5124663024718599
101207,2026-02-18,56.6349,-0.5279658561003209
101207,2026-02-19,58.9807,4.141968997914702
101207,2026-02-20,59.9379,1.62290376343448
101207,2026-02-23,59.8674,-0.11762173849934054
101207,2026-02-24,60.469,1.004887467970872
101207,2026-02-25,58.5624,-3.1530205559873736
101207,2026-02-26,59.5086,1.61571247080039
101207,2026-02-27,58.7961,-1.1973059356126692
101207,2026-03-02,59.8706,1.8275021642591982
101207,2026-03-03,58.3101,-2.606454587059437
101207,2026-03-04,60.5685,3.8730854517484925
101207,2026-03-13,58.889,-2.7728935007470867
101207,2026-03-16,59.348,0.7794324916368112
101207,2026-03-17,59.0827,-0.44702433106422745
101207,2026-03-18,58.3258,-1.2810856646700342
101207,2026-03-19,58.5157,0.325584904107612
101207,2026-03-20,58.8343,0.5444692620954594
101207,2026-03-23,60.1054,2.1604744171342283
101207,2026-03-24,62.1587,3.416165602425081
101207,2026-03-25,63.6771,2.4427795304599265
101207,2026-03-26,61.9841,-2.6587266065822845
101207,2026-03-27,61.5901,-0.6356468836362872
101207,2026-03-30,61.9707,0.6179564572877716
101207,2026-03-31,61.6351,-0.5415462468553733
101207,2026-04-02,60.1543,-2.402527131455945
101207,2026-04-03,57.7928,-3.925737644690408
101207,2026-04-05,53.3768,-7.641090239614623
101207,2026-04-13,54.3227,1.7721182236477118
101207,2026-04-14,55.3629,1.9148532749660996
101207,2026-04-15,55.3133,-0.08959068256901848
101207,2026-04-16,55.7409,0.7730509660425433
101207,2026-04-17,54.7139,-1.842453207608774
101207,2026-04-20,54.7153,0.0025587647745739517
101207,2026-04-21,54.646,-0.12665561552253068
101207,2026-04-22,54.013,-1.1583647476485104
101207,2026-04-23,54.0167,0.006850202728969634
101207,2026-04-24,52.4766,-2.8511552908637605
101207,2026-04-27,52.8865,0.7811100566728735
101207,2026-04-28,52.6007,-0.5404025601996598
101207,2026-04-29,52.4339,-0.3171060461172659
101207,2026-04-30,53.1884,1.4389545694674544
101207,2026-05-01,61.7181,16.03676741545148
101207,2026-05-02,59.8791,-2.9796769505218035
101207,2026-05-03,57.6785,-3.6750719366189566
101207,2026-05-05,52.4922,-8.991738689459684
101207,2026-05-13,53.5624,2.038779094798837
101207,2026-05-14,52.0185,-2.8824324526160017
101207,2026-05-15,52.4337,0.7981775714409167
101207,2026-05-18,52.7833,0.6667467678229677
101207,2026-05-19,53.4175,1.2015163887062696
101207,2026-05-20,53.7726,0.6647634202274544
101207,2026-05-21,53.0101,-1.4180084280841831
101207,2026-05-22,52.8752,-0.2544798066783538
101207,2026-05-25,54.3271,2.7458997791024897
101207,2026-05-26,53.4341,-1.6437468593022642
101207,2026-05-27,53.7534,0.5975584879318596
101207,2026-05-28,54.7847,1.9185763133122702
101207,2026-05-29,53.9836,-1.4622695752646186
101207,2026-06-01,60.6918,12.426366526130161
101207,2026-06-02,59.6826,-1.6628275977974005
101207,2026-06-03,57.7988,-3.15636383133443
101207,2026-06-04,58.8571,1.831006872114993
101207,2026-06-05,53.649,-8.848720035475754
101207,2026-07-01,61.6716,14.95386680087234
101207,2026-07-04,57.4676,-6.816751957140732
101207,2026-07-05,52.5744,-8.514710897966859
101207,2026-08-01,62.1097,18.13677379104659
101207,2026-08-04,56.606,-8.86125677631674
101207,2026-08-05,53.1445,-6.115076140338482
101207,2026-09-01,62.2848,17.19895755910772
101207,2026-09-02,58.8801,-5.466341707768185
101207,2026-09-03,57.8247,-1.7924561948773898
101207,2026-09-04,56.5684,-2.172600981933326
101207,2026-10-02,58.9744,4.253258002701155
101207,2026-10-03,57.8734,-1.8669117447570605
101207,2026-10-04,55.1893,-4.6378819976016565
101207,2026-11-02,58.7244,6.405408294723802
101207,2026-11-03,56.4598,-3.8563186682196826
101207,2026-11-05,51.8695,-8.130209458765346
101207,2026-12-01,61.7819,19.11026711265773
101207,2026-12-02,57.2762,-7.292912649173944
101207,2026-12-03,58.6231,2.3515875704044564
101207,2026-12-05,52.6707,-10.153676622355356
101208,2022-01-02,312.866,
101208,2022-01-03,314.8561,0.6360870148881759
101208,2022-01-04,316.4123,0.49425753542649
101208,2022-01-06,319.8902,1.0991671309869888
101208,2022-01-07,320.9753,0.33921014147979545
101208,2022-01-08,323.4377,0.7671618345710618
101208,2022-01-09,324.8481,0.43606543083876126
101208,2022-01-11,328.4843,1.1193539380405904
101208,2022-01-12,330.4042,0.5844723781319283
101208,2022-01-13,311.2251,-5.804738559618794
101208,2022-01-14,311.2987,0.023648478223647906
101208,2022-01-17,311.4234,0.04005798932023019
101208,2022-01-18,311.6626,0.07680861489534063
101208,2022-01-19,311.782,0.03831066031021457
101208,2022-01-20,312.0623,0.08990256012213482
101208,2022-01-21,312.1875,0.04012019394845634
101208,2022-01-24,312.1926,0.001633633633635334
101208,2022-01-25,312.4983,0.09792032226259018
101208,2022-01-26,312.5666,0.02185611889728989
101208,2022-01-27,312.5434,-0.007422418134239717
101208,2022-01-28,312.8529,0.09902624723476805
101208,2022-01-31,312.8614,0.0027169318232322937
101208,2022-02-02,312.8923,0.00987657793514174
101208,2022-02-03,314.8476,0.6249115110854575
101208,2022-02-05,318.492,1.1575123964737255
101208,2022-02-06,319.8637,0.4306858571015759
101208,2022-02-08,323.4325,1.1157252292148145
101208,2022-02-09,325.1014,0.5159963825527747
101208,2022-02-11,328.5823,1.0707120916735313
101208,2022-02-12,330.3978,0.552525196883713
101208,2022-02-14,313.5716,-5.092709455087174
101208,2022-02-15,313.6968,0.039927085233482096
101208,2022-02-16,313.7729,0.0242590934941056
101208,2022-02-17,313.9293,0.04984496749083078
101208,2022-02-18,314.1704,0.07680073188451875
101208,2022-02-21,314.0065,-0.052169141332203406
101208,2022-02-22,314.1949,0.05999875798750054
101208,2022-02-23,314.4291,0.07453972040920576
101208,2022-02-24,314.5599,0.04159920312720722
101208,2022-02-25,314.5739,0.004450662655974824
101208,2022-02-28,314.5408,-0.010522169830362582
101208,2022-03-01,310.7415,-1.207887816143416
101208,2022-03-02,312.9893,0.7233665281271007
101208,2022-03-03,315.0794,0.6677864067557548
101208,2022-03-05,318.5146,1.0902648665701342
101208,2022-03-06,319.8577,0.42167611782946146
101208,2022-03-08,323.4526,1.123906036965816
101208,2022-03-10,327.0211,1.1032528413745801
101208,2022-03-11,328.6194,0.4887452216385979
101208,2022-03-14,315.8182,-3.895448655800604
101208,2022-03-15,315.9623,0.04562751608363502
101208,2022-03-16,316.1213,0.05032245935669977
101208,2022-03-17,316.2804,0.050328782021313856
101208,2022-03-18,316.2929,0.0039521892599037045
101208,2022-03-21,316.3613,0.02162552494857639
101208,2022-03-22,316.4539,0.02927033110557975
101208,2022-03-23,316.7294,0.08705849414401001
101208,2022-03-24,316.6957,-0.010639997423667058
101208,2022-03-25,316.7047,0.002841844710865793
101208,2022-03-28,316.7502,0.014366695536893737
101208,2022-03-29,316.7647,0.0045777398088420185
101208,2022-03-30,316.7008,-0.020172702324461333
101208,2022-03-31,316.5128,-0.05936202245147015
101208,2022-04-01,310.6977,-1.8372400737031946
101208,2022-04-02,313.1618,0.7930860125453298
101208,2022-04-03,315.1994,0.6506540708349551
101208,2022-04-04,316.6035,0.4454640459340853
101208,2022-04-05,318.5332,0.6095005266840259
101208,2022-04-07,321.0645,0.7946738361966688
101208,2022-04-08,323.6101,0.7928624933619233
101208,2022-04-10,326.9491,1.0317972152290578
101208,2022-04-11,328.9029,0.597585373380749
101208,2022-04-13,317.601,-3.436242124955413
101208,2022-04-14,317.7032,0.032178739991373106
101208,2022-04-15,317.837,0.04211477882500869
101208,2022-04-18,317.9561,0.037472037553842874
101208,2022-04-19,318.0214,0.020537426393141267
101208,2022-04-20,318.0629,0.013049436295786698
101208,2022-04-21,318.2575,0.061182866659392765
101208,2022-04-22,318.2097,-0.015019284698714053
101208,2022-04-25,318.4409,0.0726564903583915
101208,2022-04-26,318.4954,0.017114635714210458
101208,2022-04-27,318.4458,-0.015573223349540921
101208,2022-04-28,318.4732,0.008604289960811862
101208,2022-04-29,318.4676,-0.0017583897169437535
101208,2022-05-01,310.8165,-2.40247359543011
101208,2022-05-04,316.6844,1.8878984867276793
101208,2022-05-05,318.5844,0.5999664018815132
101208,2022-05-07,321.2748,0.8444857940313577
101208,2022-05-08,323.6911,0.7520975812606467
101208,2022-05-09,325.0615,0.42336659858737136
101208,2022-05-10,327.136,0.6381869277044538
101208,2022-05-12,330.6376,1.0703805145260592
101208,2022-05-13,319.2114,-3.455807808912237
101208,2022-05-16,319.2984,0.02725466571682489
101208,2022-05-17,319.3157,0.005418129248369041
101208,2022-05-18,319.3057,-0.0031316969381633974
101208,2022-05-19,319.4093,0.03244539637092814
101208,2022-05-20,319.6198,0.06590290263934762
101208,2022-05-23,319.6792,0.01858458080505887
101208,2022-05-24,319.6911,0.0037224817879932814
101208,2022-05-25,319.7478,0.01773587065763138
101208,2022-05-26,319.7737,0.008100133918054198
101208,2022-05-27,319.789,0.004784633633092561
101208,2022-05-30,319.7261,-0.019669219391538206
101208,2022-05-31,319.784,0.01810925038649991
101208,2022-06-01,310.7719,-2.8181835238786146
101208,2022-06-04,316.8494,1.9556143911338086
101208,2022-06-05,318.6601,0.5714702315989806
101208,2022-06-06,319.8447,0.3717440620899737
101208,2022-06-07,321.1674,0.41354444829007075
101208,2022-06-09,325.1943,1.2538321137201436
101208,2022-06-10,327.1312,0.5956131457408587
101208,2022-06-12,330.6756,1.0834796558689685
101208,2022-06-13,319.8523,-3.273086977085693
101208,2022-06-14,319.8639,0.003626673936674152
101208,2022-06-15,319.8528,-0.00347022593046864
101208,2022-06-16,319.9733,0.03767357984671982
101208,2022-06-17,319.9914,0.005656721982738588
101208,2022-06-20,320.0265,0.010969044793074367
101208,2022-06-21,320.24,0.06671322531102142
101208,2022-06-22,320.2298,-0.003185111166625898
101208,2022-06-23,320.4704,0.07513354472319378
101208,2022-06-24,320.518,0.014853165846195893
101208,2022-06-27,320.4859,-0.010015038156974132
101208,2022-06-28,320.5127,0.008362302366493601
101208,2022-06-29,320.6023,0.027955210511154682
101208,2022-06-30,320.8118,0.06534575703294188
101208,2022-07-01,310.8388,-3.1086761771231597
101208,2022-07-02,312.9814,0.6892961882493553
101208,2022-07-03,315.484,0.7996002318348516
101208,2022-07-04,316.873,0.4402758935476925
101208,2022-07-06,319.7875,0.9197691188583601
101208,2022-07-07,321.2755,0.46530899425398786
101208,2022-07-09,325.0961,1.18919743335546
101208,2022-07-10,327.2939,0.6760462521697486
101208,2022-07-11,328.9239,0.49802333621249417
101208,2022-07-12,330.8847,0.5961257299940792
101208,2022-07-13,321.4051,-2.864925455906542
101208,2022-07-14,321.4711,0.02053483283244173
101208,2022-07-15,321.667,0.06093860381228833
101208,2022-07-18,321.9441,0.086144988450787
101208,2022-07-19,321.9598,0.0048766229913788095
101208,2022-07-20,321.91,-0.015467769578669799
101208,2022-07-21,322.0758,0.0515050790593552
101208,2022-07-22,322.4243,0.10820434195926154
101208,2022-07-25,322.6199,0.0606654027007103
101208,2022-07-26,322.6271,0.0022317284209760757
101208,2022-07-27,323.0012,0.11595430142106178
101208,2022-07-28,323.1545,0.047461123983438824
101208,2022-07-29,323.1573,0.0008664586134576879
101208,2022-08-02,313.1535,-3.095644133677322
101208,2022-08-03,315.5337,0.7600745321383995
101208,2022-08-04,316.945,0.44727393619128364
101208,2022-08-06,319.7738,0.8925207843632155
101208,2022-08-07,321.3897,0.5053259522825204
101208,2022-08-08,323.7783,0.7432098788480168
101208,2022-08-09,325.1492,0.4234070041136295
101208,2022-08-11,328.8994,1.1533782029911288
